bars_held,entry_at,entry_price,exit_at,exit_price,higher_timeframe_agreement,higher_timeframe_bias,market_structure,r_multiple,realized_pnl,regime,side,stance,status,stop_loss,symbol,target,timeframe
7,2019-01-03T13:25:00,10715.5,2019-01-03T14:00:00,10701.2,aligned,bearish,LH_LL,0.771,13.73,trend_aligned,sell,short_bias,trailed,10733.2999,NIFTY,10679.9002,5m
18,2019-01-04T09:25:00,10704.7,2019-01-04T10:55:00,10655.1,aligned,bearish,LH_LL,1.257,30.91,trend_aligned,sell,short_bias,trailed,10729.2999,NIFTY,10655.500200000002,5m
13,2019-01-04T11:20:00,10681.3999,2019-01-04T12:25:00,10699.0,aligned,bearish,LH_LL,-0.4,-7.04,trend_aligned,sell,short_bias,stopped,10699.0,NIFTY,10646.199700000001,5m
20,2019-01-04T12:55:00,10716.6,2019-01-04T14:35:00,10699.2,aligned,bearish,LH_LL,0.735,17.94,trend_aligned,sell,short_bias,trailed,10741.0,NIFTY,10667.800000000001,5m
13,2019-01-11T13:10:00,10770.2999,2019-01-11T14:15:00,10760.8999,aligned,bearish,LH_LL,0.645,12.45,trend_aligned,sell,short_bias,trailed,10789.6,NIFTY,10731.6997,5m
9,2019-01-11T15:15:00,10792.7,2019-01-14T09:45:00,10747.0,aligned,bearish,LH_LL,1.477,26.29,trend_aligned,sell,short_bias,trailed,10810.5,NIFTY,10757.100000000002,5m
17,2019-01-14T10:55:00,10727.8999,2019-01-14T12:20:00,10704.2,aligned,bearish,LH_LL,0.802,21.58,trend_aligned,sell,short_bias,trailed,10754.7999,NIFTY,10674.099900000001,5m
10,2019-01-14T12:50:00,10707.8999,2019-01-14T13:40:00,10721.5,aligned,bearish,LH_LL,-0.4,-5.44,trend_aligned,sell,short_bias,stopped,10721.5,NIFTY,10680.699700000001,5m
1,2019-01-14T14:05:00,10721.0,2019-01-14T14:10:00,10728.7999,aligned,bearish,LH_LL,-0.4,-3.12,trend_aligned,sell,short_bias,stopped,10728.7999,NIFTY,10705.4002,5m
5,2019-01-14T14:35:00,10728.5,2019-01-14T15:00:00,10735.7999,aligned,bearish,LH_LL,-0.4,-2.92,trend_aligned,sell,short_bias,stopped,10735.7999,NIFTY,10713.9002,5m
30,2019-01-15T12:15:00,10844.7,2019-01-15T14:45:00,10853.8999,aligned,bullish,HH_HL,0.625,13.13,trend_aligned,buy,long_bias,trailed,10823.7,NIFTY,10886.7,5m
31,2019-01-16T10:25:00,10901.7999,2019-01-16T13:00:00,10915.7,aligned,bullish,HH_HL,0.66,17.49,trend_aligned,buy,long_bias,trailed,10875.2999,NIFTY,10954.7999,5m
2,2019-01-16T13:25:00,10912.5,2019-01-16T13:35:00,10902.0,aligned,bullish,HH_HL,-0.4,-4.2,trend_aligned,buy,long_bias,stopped,10902.0,NIFTY,10933.5,5m
8,2019-01-16T14:10:00,10889.8999,2019-01-16T14:50:00,10892.3999,aligned,bullish,HH_HL,0.527,6.9,trend_aligned,buy,long_bias,trailed,10876.7999,NIFTY,10916.099900000001,5m
7,2019-01-16T15:15:00,10886.2,2019-01-17T09:35:00,10907.7999,aligned,bullish,HH_HL,1.369,12.87,trend_aligned,buy,long_bias,trailed,10876.7999,NIFTY,10905.000200000002,5m
29,2019-01-17T10:35:00,10909.2999,2019-01-17T13:00:00,10882.7999,aligned,bullish,HH_HL,-0.4,-10.6,trend_aligned,buy,long_bias,stopped,10882.7999,NIFTY,10962.2999,5m
90,2019-01-17T15:15:00,10896.7999,2019-01-21T10:15:00,10966.3999,aligned,bullish,HH_HL,0.983,51.33,trend_aligned,buy,long_bias,trailed,10844.6,NIFTY,11001.1997,5m
51,2019-01-21T11:15:00,10965.0,2019-01-22T09:15:00,10937.7,aligned,bullish,HH_HL,-0.4,-10.92,trend_aligned,buy,long_bias,stopped,10937.7,NIFTY,11019.599999999999,5m
33,2019-01-23T09:35:00,10918.2999,2019-01-23T12:20:00,10932.8999,aligned,bullish,HH_HL,0.666,17.99,trend_aligned,buy,long_bias,trailed,10891.2999,NIFTY,10972.2999,5m
11,2019-01-23T12:45:00,10929.2,2019-01-23T13:40:00,10908.5,aligned,bullish,HH_HL,-0.4,-8.28,trend_aligned,buy,long_bias,stopped,10908.5,NIFTY,10970.600000000002,5m
68,2019-01-24T09:50:00,10834.2,2019-01-25T09:15:00,10890.7999,aligned,bearish,LH_LL,-0.4,-22.64,trend_aligned,sell,short_bias,stopped,10890.7999,NIFTY,10721.000200000002,5m
4,2019-01-25T10:55:00,10914.7,2019-01-25T11:15:00,10904.7999,aligned,bullish,HH_HL,-0.4,-3.96,trend_aligned,buy,long_bias,stopped,10904.7999,NIFTY,10934.500200000002,5m
11,2019-01-25T12:35:00,10902.0,2019-01-25T13:30:00,10886.8999,aligned,bullish,HH_HL,-0.4,-6.04,trend_aligned,buy,long_bias,stopped,10886.8999,NIFTY,10932.2002,5m
29,2019-01-28T11:55:00,10693.2999,2019-01-28T14:20:00,10651.7,aligned,bearish,LH_LL,0.968,31.08,trend_aligned,sell,short_bias,trailed,10725.3999,NIFTY,10629.0999,5m
7,2019-01-28T14:45:00,10673.1,2019-01-28T15:20:00,10668.7999,aligned,bearish,LH_LL,0.585,7.43,trend_aligned,sell,short_bias,trailed,10685.7999,NIFTY,10647.700200000001,5m
24,2019-01-29T09:30:00,10655.7,2019-01-29T11:30:00,10644.2,aligned,bearish,LH_LL,0.603,18.14,trend_aligned,sell,short_bias,trailed,10685.7999,NIFTY,10595.500200000002,5m
2,2019-01-29T11:55:00,10649.5,2019-01-29T12:05:00,10649.5,aligned,bearish,LH_LL,0.449,4.27,trend_aligned,sell,short_bias,trailed,10659.0,NIFTY,10630.5,5m
13,2019-01-29T12:30:00,10647.5,2019-01-29T13:35:00,10605.6,aligned,bearish,LH_LL,1.292,25.71,trend_aligned,sell,short_bias,trailed,10667.3999,NIFTY,10607.7002,5m
10,2019-01-29T14:15:00,10607.3999,2019-01-29T15:05:00,10642.2,aligned,bearish,LH_LL,-0.4,-13.92,trend_aligned,sell,short_bias,stopped,10642.2,NIFTY,10537.7997,5m
16,2019-01-30T09:35:00,10680.6,2019-01-30T10:55:00,10648.1,aligned,bearish,LH_LL,0.889,26.32,trend_aligned,sell,short_bias,trailed,10710.2,NIFTY,10621.4,5m
37,2019-01-30T11:25:00,10648.8999,2019-01-30T14:30:00,10689.3999,aligned,bearish,LH_LL,-0.4,-16.2,trend_aligned,sell,short_bias,stopped,10689.3999,NIFTY,10567.8999,5m
5,2019-01-30T15:05:00,10652.3999,2019-01-31T09:15:00,10691.0,aligned,bearish,LH_LL,-0.4,-15.44,trend_aligned,sell,short_bias,stopped,10691.0,NIFTY,10575.199700000001,5m
8,2019-02-01T12:45:00,10898.3999,2019-02-01T13:25:00,10952.1,aligned,bullish,HH_HL,0.882,43.84,trend_aligned,buy,long_bias,trailed,10848.7,NIFTY,10997.7997,5m
19,2019-02-05T11:05:00,10907.7,2019-02-05T12:40:00,10938.2999,aligned,bullish,HH_HL,1.033,21.69,trend_aligned,buy,long_bias,trailed,10886.7,NIFTY,10949.7,5m
9,2019-02-05T13:05:00,10934.2999,2019-02-05T13:50:00,10951.1,aligned,bullish,HH_HL,0.721,17.88,trend_aligned,buy,long_bias,trailed,10909.5,NIFTY,10983.8997,5m
26,2019-02-05T14:15:00,10937.5,2019-02-06T10:10:00,10997.6,aligned,bullish,HH_HL,1.558,33.81,trend_aligned,buy,long_bias,trailed,10915.7999,NIFTY,10980.9002,5m
25,2019-02-06T10:40:00,10983.8999,2019-02-06T12:45:00,11026.6,aligned,bullish,HH_HL,0.755,42.23,trend_aligned,buy,long_bias,trailed,10928.0,NIFTY,11095.699700000001,5m
8,2019-02-06T13:35:00,11031.5,2019-02-06T14:15:00,11050.0,aligned,bullish,HH_HL,0.804,16.8,trend_aligned,buy,long_bias,trailed,11010.6,NIFTY,11073.3,5m
4,2019-02-06T14:45:00,11047.2999,2019-02-06T15:05:00,11056.7999,aligned,bullish,HH_HL,0.653,12.21,trend_aligned,buy,long_bias,trailed,11028.6,NIFTY,11084.6997,5m
11,2019-02-07T10:55:00,11091.3999,2019-02-07T11:50:00,11094.2,aligned,bullish,HH_HL,0.541,6.65,trend_aligned,buy,long_bias,trailed,11079.1,NIFTY,11115.9997,5m
5,2019-02-07T12:15:00,11092.6,2019-02-07T12:40:00,11060.2,aligned,bullish,HH_HL,-0.4,-12.96,trend_aligned,buy,long_bias,stopped,11060.2,NIFTY,11157.4,5m
13,2019-02-07T13:05:00,11073.1,2019-02-07T14:10:00,11098.5,aligned,bullish,HH_HL,0.793,23.48,trend_aligned,buy,long_bias,trailed,11043.5,NIFTY,11132.300000000001,5m
6,2019-02-07T14:45:00,11097.0,2019-02-07T15:15:00,11070.5,aligned,bullish,HH_HL,-0.4,-10.6,trend_aligned,buy,long_bias,stopped,11070.5,NIFTY,11150.0,5m
5,2019-02-14T11:45:00,10749.0,2019-02-14T12:10:00,10749.0,aligned,bearish,LH_LL,0.449,2.38,trend_aligned,sell,short_bias,trailed,10754.2999,NIFTY,10738.4002,5m
8,2019-02-14T13:10:00,10739.3999,2019-02-14T13:50:00,10734.2,aligned,bearish,LH_LL,0.559,10.68,trend_aligned,sell,short_bias,trailed,10758.5,NIFTY,10701.199700000001,5m
12,2019-02-14T14:15:00,10761.8999,2019-02-14T15:15:00,10745.2999,aligned,bearish,LH_LL,0.763,16.18,trend_aligned,sell,short_bias,trailed,10783.1,NIFTY,10719.4997,5m
6,2019-02-15T11:40:00,10665.0,2019-02-15T12:10:00,10643.0,aligned,bearish,LH_LL,0.67,26.85,trend_aligned,sell,short_bias,trailed,10705.1,NIFTY,10584.8,5m
11,2019-02-15T12:45:00,10646.7,2019-02-15T13:40:00,10669.5,aligned,bearish,LH_LL,-0.4,-9.12,trend_aligned,sell,short_bias,stopped,10669.5,NIFTY,10601.100000000002,5m
7,2019-02-15T14:40:00,10698.7999,2019-02-15T15:15:00,10733.7999,aligned,bearish,LH_LL,-0.4,-14.0,trend_aligned,sell,short_bias,stopped,10733.7999,NIFTY,10628.7999,5m
12,2019-02-18T11:45:00,10659.5,2019-02-18T12:45:00,10681.7999,aligned,bearish,LH_LL,-0.4,-8.92,trend_aligned,sell,short_bias,stopped,10681.7999,NIFTY,10614.9002,5m
12,2019-02-18T13:10:00,10665.3999,2019-02-18T14:10:00,10662.1,aligned,bearish,LH_LL,0.523,9.47,trend_aligned,sell,short_bias,trailed,10683.5,NIFTY,10629.199700000001,5m
3,2019-02-19T09:15:00,10665.7,2019-02-19T09:30:00,10664.2,aligned,bearish,LH_LL,0.503,5.78,trend_aligned,sell,short_bias,trailed,10677.2,NIFTY,10642.7,5m
8,2019-02-19T10:10:00,10678.8999,2019-02-19T10:50:00,10677.2,aligned,bearish,LH_LL,0.493,7.79,trend_aligned,sell,short_bias,trailed,10694.7,NIFTY,10647.2997,5m
15,2019-02-19T11:15:00,10679.0,2019-02-19T12:30:00,10678.3999,aligned,bearish,LH_LL,0.466,7.31,trend_aligned,sell,short_bias,trailed,10694.7,NIFTY,10647.599999999999,5m
11,2019-02-20T11:35:00,10673.5,2019-02-20T12:30:00,10663.7999,aligned,bearish,LH_LL,0.718,10.41,trend_aligned,sell,short_bias,trailed,10688.0,NIFTY,10644.5,5m
10,2019-02-20T13:00:00,10664.5,2019-02-20T13:50:00,10682.7999,aligned,bearish,LH_LL,-0.4,-7.32,trend_aligned,sell,short_bias,stopped,10682.7999,NIFTY,10627.9002,5m
1,2019-02-26T14:50:00,10846.2999,2019-02-26T14:55:00,10827.6,aligned,bullish,HH_HL,-0.4,-7.48,trend_aligned,buy,long_bias,stopped,10827.6,NIFTY,10883.6997,5m
30,2019-02-28T10:30:00,10834.2,2019-02-28T13:00:00,10792.7,aligned,bullish,HH_HL,-0.4,-16.6,trend_aligned,buy,long_bias,stopped,10792.7,NIFTY,10917.2,5m
14,2019-03-01T11:20:00,10849.0,2019-03-01T12:30:00,10837.0,aligned,bullish,HH_HL,-0.4,-4.8,trend_aligned,buy,long_bias,stopped,10837.0,NIFTY,10873.0,5m
7,2019-03-01T13:05:00,10836.2999,2019-03-01T13:40:00,10824.2,aligned,bullish,HH_HL,-0.4,-4.84,trend_aligned,buy,long_bias,stopped,10824.2,NIFTY,10860.499699999998,5m
22,2019-03-05T09:25:00,10848.6,2019-03-05T11:15:00,10886.8999,aligned,bullish,HH_HL,0.935,29.54,trend_aligned,buy,long_bias,trailed,10817.0,NIFTY,10911.800000000001,5m
27,2019-03-06T10:15:00,11014.2999,2019-03-06T12:30:00,11042.7999,aligned,bullish,HH_HL,0.7,31.92,trend_aligned,buy,long_bias,trailed,10968.7,NIFTY,11105.499699999998,5m
4,2019-03-06T13:05:00,11037.6,2019-03-06T13:25:00,11023.8999,aligned,bullish,HH_HL,-0.4,-5.48,trend_aligned,buy,long_bias,stopped,11023.8999,NIFTY,11065.0002,5m
9,2019-03-06T13:55:00,11025.7999,2019-03-06T14:40:00,11033.2999,aligned,bullish,HH_HL,0.671,9.12,trend_aligned,buy,long_bias,trailed,11012.2,NIFTY,11052.999699999998,5m
66,2019-03-07T09:20:00,11055.0,2019-03-07T14:50:00,11078.6,aligned,bullish,HH_HL,0.728,24.69,trend_aligned,buy,long_bias,trailed,11021.1,NIFTY,11122.8,5m
2,2019-03-07T15:20:00,11060.2,2019-03-08T09:15:00,11048.6,aligned,bullish,HH_HL,-0.4,-4.64,trend_aligned,buy,long_bias,stopped,11048.6,NIFTY,11083.400000000001,5m
19,2019-03-08T10:05:00,11027.7,2019-03-08T11:40:00,11036.1,aligned,bullish,HH_HL,0.636,11.51,trend_aligned,buy,long_bias,trailed,11009.6,NIFTY,11063.900000000001,5m
6,2019-03-08T12:05:00,11035.0,2019-03-08T12:35:00,11019.2,aligned,bullish,HH_HL,-0.4,-6.32,trend_aligned,buy,long_bias,stopped,11019.2,NIFTY,11066.599999999999,5m
15,2019-03-11T12:30:00,11143.3999,2019-03-11T13:45:00,11157.2,aligned,bullish,HH_HL,1.019,9.88,trend_aligned,buy,long_bias,trailed,11133.7,NIFTY,11162.7997,5m
3,2019-03-11T14:15:00,11153.3999,2019-03-11T14:30:00,11158.2999,aligned,bullish,HH_HL,0.583,8.57,trend_aligned,buy,long_bias,trailed,11138.7,NIFTY,11182.7997,5m
5,2019-03-12T11:45:00,11287.1,2019-03-12T12:10:00,11269.5,aligned,bullish,HH_HL,-0.4,-7.04,trend_aligned,buy,long_bias,stopped,11269.5,NIFTY,11322.300000000001,5m
4,2019-03-12T12:40:00,11274.0,2019-03-12T13:00:00,11277.0,aligned,bullish,HH_HL,0.568,5.79,trend_aligned,buy,long_bias,trailed,11263.7999,NIFTY,11294.4002,5m
20,2019-03-12T13:35:00,11279.3999,2019-03-12T15:15:00,11301.3999,aligned,bullish,HH_HL,1.014,15.82,trend_aligned,buy,long_bias,trailed,11263.7999,NIFTY,11310.599900000001,5m
8,2019-03-13T09:25:00,11299.8999,2019-03-13T10:05:00,11313.7,aligned,bullish,HH_HL,0.641,18.52,trend_aligned,buy,long_bias,trailed,11271.0,NIFTY,11357.699700000001,5m
5,2019-03-13T10:30:00,11293.5,2019-03-13T10:55:00,11301.6,aligned,bullish,HH_HL,0.641,10.84,trend_aligned,buy,long_bias,trailed,11276.6,NIFTY,11327.3,5m
34,2019-03-13T11:20:00,11311.7999,2019-03-13T14:10:00,11331.5,aligned,bullish,HH_HL,0.774,18.81,trend_aligned,buy,long_bias,trailed,11287.5,NIFTY,11360.3997,5m
19,2019-03-13T14:40:00,11325.7,2019-03-14T10:00:00,11364.7,aligned,bullish,HH_HL,1.146,25.68,trend_aligned,buy,long_bias,trailed,11303.2999,NIFTY,11370.500200000002,5m
19,2019-03-14T10:30:00,11346.5,2019-03-14T12:05:00,11329.2,aligned,bullish,HH_HL,-0.4,-6.92,trend_aligned,buy,long_bias,stopped,11329.2,NIFTY,11381.099999999999,5m
3,2019-03-14T12:30:00,11334.5,2019-03-14T12:45:00,11334.5,aligned,bullish,HH_HL,0.451,3.2,trend_aligned,buy,long_bias,trailed,11327.3999,NIFTY,11348.7002,5m
8,2019-03-14T13:10:00,11326.6,2019-03-14T13:50:00,11330.8999,aligned,bullish,HH_HL,0.583,7.52,trend_aligned,buy,long_bias,trailed,11313.7,NIFTY,11352.4,5m
23,2019-03-14T14:35:00,11340.8999,2019-03-15T10:15:00,11412.2,aligned,bullish,HH_HL,1.499,40.76,trend_aligned,buy,long_bias,trailed,11313.7,NIFTY,11395.2997,5m
7,2019-03-15T11:05:00,11418.0,2019-03-15T11:40:00,11404.5,aligned,bullish,HH_HL,-0.4,-5.4,trend_aligned,buy,long_bias,stopped,11404.5,NIFTY,11445.0,5m
10,2019-03-15T15:20:00,11430.7,2019-03-18T09:55:00,11513.6,aligned,bullish,HH_HL,1.978,42.93,trend_aligned,buy,long_bias,trailed,11409.0,NIFTY,11474.100000000002,5m
136,2019-03-18T10:25:00,11481.7,2019-03-20T09:15:00,11531.2,aligned,bullish,HH_HL,0.722,52.52,trend_aligned,buy,long_bias,trailed,11409.0,NIFTY,11627.100000000002,5m
7,2019-03-20T10:05:00,11524.0,2019-03-20T10:40:00,11544.2,aligned,bullish,HH_HL,0.676,24.19,trend_aligned,buy,long_bias,trailed,11488.2,NIFTY,11595.599999999999,5m
9,2019-03-20T11:20:00,11538.3999,2019-03-20T12:05:00,11522.5,aligned,bullish,HH_HL,-0.4,-6.36,trend_aligned,buy,long_bias,stopped,11522.5,NIFTY,11570.199700000001,5m
24,2019-03-20T12:35:00,11519.3999,2019-03-20T14:35:00,11530.0,aligned,bullish,HH_HL,0.71,11.57,trend_aligned,buy,long_bias,trailed,11503.1,NIFTY,11551.9997,5m
7,2019-03-20T15:00:00,11528.3999,2019-03-22T09:25:00,11544.0,aligned,bullish,HH_HL,0.77,15.02,trend_aligned,buy,long_bias,trailed,11508.8999,NIFTY,11567.3999,5m
2,2019-03-22T10:25:00,11543.0,2019-03-22T10:35:00,11512.2999,aligned,bullish,HH_HL,-0.4,-12.28,trend_aligned,buy,long_bias,stopped,11512.2999,NIFTY,11604.4002,5m
7,2019-03-22T11:35:00,11507.7999,2019-03-22T12:10:00,11481.8999,aligned,bullish,HH_HL,-0.4,-10.36,trend_aligned,buy,long_bias,stopped,11481.8999,NIFTY,11559.5999,5m
1,2019-03-27T11:25:00,11526.2999,2019-03-27T11:30:00,11512.3999,aligned,bullish,HH_HL,-0.4,-5.56,trend_aligned,buy,long_bias,stopped,11512.3999,NIFTY,11554.0999,5m
4,2019-03-27T11:55:00,11507.7999,2019-03-27T12:15:00,11507.7999,aligned,bullish,HH_HL,0.45,4.9,trend_aligned,buy,long_bias,trailed,11496.8999,NIFTY,11529.5999,5m
6,2019-03-27T13:05:00,11521.7,2019-03-27T13:35:00,11496.8999,aligned,bullish,HH_HL,-0.4,-9.92,trend_aligned,buy,long_bias,stopped,11496.8999,NIFTY,11571.300200000001,5m
12,2019-03-27T14:00:00,11446.2999,2019-03-27T15:00:00,11454.2999,aligned,bullish,HH_HL,0.546,18.18,trend_aligned,buy,long_bias,trailed,11413.0,NIFTY,11512.8997,5m
18,2019-03-28T10:55:00,11498.7999,2019-03-28T12:25:00,11514.7,aligned,bullish,HH_HL,0.664,19.72,trend_aligned,buy,long_bias,trailed,11469.1,NIFTY,11558.1997,5m
9,2019-03-28T12:50:00,11512.2999,2019-03-28T13:35:00,11512.2999,aligned,bullish,HH_HL,0.45,8.86,trend_aligned,buy,long_bias,trailed,11492.6,NIFTY,11551.6997,5m
5,2019-03-28T14:35:00,11532.2,2019-03-28T15:00:00,11549.3999,aligned,bullish,HH_HL,0.673,20.79,trend_aligned,buy,long_bias,trailed,11501.2999,NIFTY,11594.000200000002,5m
61,2019-03-29T09:35:00,11581.7,2019-03-29T14:40:00,11610.1,aligned,bullish,HH_HL,0.666,35.03,trend_aligned,buy,long_bias,trailed,11529.1,NIFTY,11686.900000000001,5m
17,2019-03-29T15:25:00,11610.6,2019-04-01T10:35:00,11701.2999,aligned,bullish,HH_HL,1.714,49.2,trend_aligned,buy,long_bias,trailed,11581.8999,NIFTY,11668.0002,5m
4,2019-04-01T11:00:00,11689.2,2019-04-01T11:20:00,11679.8999,aligned,bullish,HH_HL,-0.4,-3.72,trend_aligned,buy,long_bias,stopped,11679.8999,NIFTY,11707.800200000001,5m
33,2019-04-01T11:55:00,11701.2999,2019-04-01T14:40:00,11718.3999,aligned,bullish,HH_HL,0.754,16.97,trend_aligned,buy,long_bias,trailed,11678.7999,NIFTY,11746.2999,5m
43,2019-04-02T09:15:00,11681.2,2019-04-02T12:50:00,11701.5,aligned,bullish,HH_HL,0.672,24.54,trend_aligned,buy,long_bias,trailed,11644.7,NIFTY,11754.2,5m
11,2019-04-02T13:15:00,11700.8999,2019-04-02T14:10:00,11680.1,aligned,bullish,HH_HL,-0.4,-8.32,trend_aligned,buy,long_bias,stopped,11680.1,NIFTY,11742.4997,5m
16,2019-04-02T14:35:00,11685.6,2019-04-03T09:40:00,11742.2999,aligned,bullish,HH_HL,1.454,32.85,trend_aligned,buy,long_bias,trailed,11663.0,NIFTY,11730.800000000001,5m
43,2019-04-03T10:30:00,11739.1,2019-04-03T14:05:00,11704.8999,aligned,bullish,HH_HL,-0.4,-13.68,trend_aligned,buy,long_bias,stopped,11704.8999,NIFTY,11807.5002,5m
6,2019-04-10T10:05:00,11659.3999,2019-04-10T10:35:00,11670.7999,aligned,bullish,HH_HL,0.639,15.41,trend_aligned,buy,long_bias,trailed,11635.2999,NIFTY,11707.599900000001,5m
2,2019-04-10T11:10:00,11650.3999,2019-04-10T11:20:00,11650.3999,aligned,bullish,HH_HL,0.451,4.1,trend_aligned,buy,long_bias,trailed,11641.2999,NIFTY,11668.599900000001,5m
13,2019-04-10T11:45:00,11654.8999,2019-04-10T12:50:00,11658.2999,aligned,bullish,HH_HL,0.541,8.06,trend_aligned,buy,long_bias,trailed,11640.0,NIFTY,11684.699700000001,5m
26,2019-04-15T15:10:00,11690.2,2019-04-16T11:05:00,11780.6,aligned,bullish,HH_HL,3.679,41.2,trend_aligned,buy,long_bias,trailed,11679.0,NIFTY,11712.600000000002,5m
23,2019-04-16T11:35:00,11777.1,2019-04-16T13:30:00,11784.1,aligned,bullish,HH_HL,0.665,8.65,trend_aligned,buy,long_bias,trailed,11764.1,NIFTY,11803.1,5m
5,2019-04-16T14:20:00,11794.8999,2019-04-16T14:45:00,11796.7999,aligned,bullish,HH_HL,0.492,8.81,trend_aligned,buy,long_bias,trailed,11777.0,NIFTY,11830.699700000001,5m
6,2019-04-16T15:20:00,11795.3999,2019-04-18T09:35:00,11810.7,aligned,bullish,HH_HL,0.771,14.72,trend_aligned,buy,long_bias,trailed,11776.2999,NIFTY,11833.599900000001,5m
46,2019-04-18T10:40:00,11764.7999,2019-04-18T14:30:00,11775.0,aligned,bullish,HH_HL,0.605,15.91,trend_aligned,buy,long_bias,trailed,11738.5,NIFTY,11817.3997,5m
2,2019-04-18T14:55:00,11775.7,2019-04-18T15:05:00,11752.8999,aligned,bullish,HH_HL,-0.4,-9.12,trend_aligned,buy,long_bias,stopped,11752.8999,NIFTY,11821.300200000001,5m
2,2019-04-25T12:15:00,11769.1,2019-04-25T12:25:00,11769.1,aligned,bullish,HH_HL,0.45,4.05,trend_aligned,buy,long_bias,trailed,11760.1,NIFTY,11787.1,5m
4,2019-04-25T12:50:00,11760.2999,2019-04-25T13:10:00,11765.7999,aligned,bullish,HH_HL,0.593,9.13,trend_aligned,buy,long_bias,trailed,11744.8999,NIFTY,11791.0999,5m
5,2019-04-25T13:35:00,11734.5,2019-04-25T14:00:00,11716.2,aligned,bullish,HH_HL,-0.4,-7.32,trend_aligned,buy,long_bias,stopped,11716.2,NIFTY,11771.099999999999,5m
5,2019-04-25T14:25:00,11729.7999,2019-04-25T14:50:00,11711.2999,aligned,bullish,HH_HL,-0.4,-7.4,trend_aligned,buy,long_bias,stopped,11711.2999,NIFTY,11766.7999,5m
55,2019-04-26T09:55:00,11686.5,2019-04-26T14:30:00,11729.8999,aligned,bullish,HH_HL,0.729,45.35,trend_aligned,buy,long_bias,trailed,11624.2999,NIFTY,11810.9002,5m
1,2019-04-30T09:20:00,11737.2,2019-04-30T09:25:00,11717.7,aligned,bullish,HH_HL,-0.4,-7.8,trend_aligned,buy,long_bias,stopped,11717.7,NIFTY,11776.2,5m
24,2019-04-30T10:55:00,11690.7999,2019-04-30T12:55:00,11696.7,aligned,bullish,HH_HL,0.518,18.07,trend_aligned,buy,long_bias,trailed,11655.8999,NIFTY,11760.5999,5m
19,2019-05-02T11:20:00,11766.5,2019-05-02T12:55:00,11731.7,aligned,bullish,HH_HL,-0.4,-13.92,trend_aligned,buy,long_bias,stopped,11731.7,NIFTY,11836.099999999999,5m
12,2019-05-02T13:20:00,11742.1,2019-05-02T14:20:00,11758.0,aligned,bullish,HH_HL,0.672,19.23,trend_aligned,buy,long_bias,trailed,11713.5,NIFTY,11799.300000000001,5m
