bars_held,entry_at,entry_price,exit_at,exit_price,higher_timeframe_agreement,higher_timeframe_bias,market_structure,r_multiple,realized_pnl,regime,side,stance,status,stop_loss,symbol,target,timeframe
2,2019-05-02T14:45:00,11745.8999,2019-05-02T14:55:00,11719.2,aligned,bullish,HH_HL,-0.4,-10.68,trend_aligned,buy,long_bias,stopped,11719.2,NIFTY,11799.2997,5m
13,2019-05-03T09:25:00,11741.1,2019-05-03T10:30:00,11758.2,aligned,bullish,HH_HL,0.656,21.83,trend_aligned,buy,long_bias,trailed,11707.7999,NIFTY,11807.700200000001,5m
7,2019-05-03T11:20:00,11751.2999,2019-05-03T11:55:00,11737.0,aligned,bullish,HH_HL,-0.4,-5.72,trend_aligned,buy,long_bias,stopped,11737.0,NIFTY,11779.8997,5m
4,2019-05-03T12:20:00,11747.0,2019-05-03T12:40:00,11750.0,aligned,bullish,HH_HL,0.553,6.47,trend_aligned,buy,long_bias,trailed,11735.2999,NIFTY,11770.4002,5m
1,2019-05-03T13:20:00,11741.5,2019-05-03T13:25:00,11735.2999,aligned,bullish,HH_HL,-0.4,-2.48,trend_aligned,buy,long_bias,stopped,11735.2999,NIFTY,11753.9002,5m
3,2019-05-03T14:10:00,11743.0,2019-05-03T14:25:00,11745.8999,aligned,bullish,HH_HL,0.547,6.56,trend_aligned,buy,long_bias,trailed,11731.0,NIFTY,11767.0,5m
1,2019-05-03T14:55:00,11737.5,2019-05-03T15:00:00,11725.7,aligned,bullish,HH_HL,-0.4,-4.72,trend_aligned,buy,long_bias,stopped,11725.7,NIFTY,11761.099999999999,5m
16,2019-05-09T11:15:00,11340.6,2019-05-09T12:35:00,11312.8999,aligned,bearish,LH_LL,1.102,18.73,trend_aligned,sell,short_bias,trailed,11357.6,NIFTY,11306.6,5m
8,2019-05-09T13:30:00,11295.2,2019-05-09T14:10:00,11280.7,aligned,bearish,LH_LL,0.651,18.76,trend_aligned,sell,short_bias,trailed,11324.0,NIFTY,11237.600000000002,5m
18,2019-05-09T14:45:00,11305.2,2019-05-10T10:00:00,11287.7999,aligned,bearish,LH_LL,0.61,26.54,trend_aligned,sell,short_bias,trailed,11348.7,NIFTY,11218.2,5m
29,2019-05-10T11:30:00,11318.2999,2019-05-10T13:55:00,11304.2,aligned,bearish,LH_LL,0.687,16.35,trend_aligned,sell,short_bias,trailed,11342.1,NIFTY,11270.6997,5m
5,2019-05-10T14:20:00,11313.7,2019-05-10T14:45:00,11340.7999,aligned,bearish,LH_LL,-0.4,-10.84,trend_aligned,sell,short_bias,stopped,11340.7999,NIFTY,11259.500200000002,5m
47,2019-05-13T10:00:00,11275.2,2019-05-13T13:55:00,11238.2,aligned,bearish,LH_LL,0.66,46.57,trend_aligned,sell,short_bias,trailed,11345.7999,NIFTY,11134.000200000002,5m
2,2019-05-13T14:20:00,11262.2999,2019-05-13T14:30:00,11262.2999,aligned,bearish,LH_LL,0.45,6.52,trend_aligned,sell,short_bias,trailed,11276.7999,NIFTY,11233.2999,5m
31,2019-05-14T10:30:00,11128.7,2019-05-14T13:05:00,11157.8999,aligned,bearish,LH_LL,-0.4,-11.68,trend_aligned,sell,short_bias,stopped,11157.8999,NIFTY,11070.300200000001,5m
82,2019-05-14T14:55:00,11222.2,2019-05-16T09:15:00,11155.7999,aligned,bearish,LH_LL,0.816,59.19,trend_aligned,sell,short_bias,trailed,11294.7,NIFTY,11077.2,5m
20,2019-05-16T10:35:00,11160.1,2019-05-16T12:15:00,11185.2,aligned,bearish,LH_LL,-0.4,-10.04,trend_aligned,sell,short_bias,stopped,11185.2,NIFTY,11109.9,5m
13,2019-05-16T12:45:00,11175.2,2019-05-16T13:50:00,11192.1,aligned,bearish,LH_LL,-0.4,-6.76,trend_aligned,sell,short_bias,stopped,11192.1,NIFTY,11141.400000000001,5m
3,2019-05-21T13:40:00,11751.2999,2019-05-21T13:55:00,11751.2999,aligned,bullish,HH_HL,0.45,11.61,trend_aligned,buy,long_bias,trailed,11725.5,NIFTY,11802.8997,5m
1,2019-05-21T14:25:00,11739.6,2019-05-21T14:30:00,11721.7,aligned,bullish,HH_HL,-0.4,-7.16,trend_aligned,buy,long_bias,stopped,11721.7,NIFTY,11775.4,5m
5,2019-05-21T15:05:00,11706.1,2019-05-22T09:15:00,11682.7999,aligned,bullish,HH_HL,-0.4,-9.32,trend_aligned,buy,long_bias,stopped,11682.7999,NIFTY,11752.700200000001,5m
11,2019-05-22T09:40:00,11722.3999,2019-05-22T10:35:00,11746.1,aligned,bullish,HH_HL,0.687,27.48,trend_aligned,buy,long_bias,trailed,11682.3999,NIFTY,11802.3999,5m
19,2019-05-22T11:00:00,11736.0,2019-05-22T12:35:00,11700.5,aligned,bullish,HH_HL,-0.4,-14.2,trend_aligned,buy,long_bias,stopped,11700.5,NIFTY,11807.0,5m
15,2019-05-22T13:00:00,11716.7999,2019-05-22T14:15:00,11757.7,aligned,bullish,HH_HL,1.207,26.08,trend_aligned,buy,long_bias,trailed,11695.2,NIFTY,11759.999699999998,5m
7,2019-05-22T15:20:00,11743.2,2019-05-23T09:40:00,11902.8999,aligned,bullish,HH_HL,2.244,79.9,trend_aligned,buy,long_bias,trailed,11707.6,NIFTY,11814.400000000001,5m
5,2019-05-23T10:55:00,11957.0,2019-05-23T11:20:00,11881.7,aligned,bullish,HH_HL,-0.4,-30.12,trend_aligned,buy,long_bias,stopped,11881.7,NIFTY,12107.599999999999,5m
13,2019-05-23T12:45:00,11828.7999,2019-05-23T13:50:00,11779.0,aligned,bullish,HH_HL,-0.4,-19.92,trend_aligned,buy,long_bias,stopped,11779.0,NIFTY,11928.3997,5m
15,2019-05-24T13:25:00,11778.7999,2019-05-24T14:40:00,11810.5,aligned,bullish,HH_HL,0.723,33.56,trend_aligned,buy,long_bias,trailed,11732.3999,NIFTY,11871.5999,5m
7,2019-05-27T12:55:00,11915.8999,2019-05-27T13:30:00,11929.7,aligned,bullish,HH_HL,0.703,15.33,trend_aligned,buy,long_bias,trailed,11894.1,NIFTY,11959.4997,5m
5,2019-05-27T15:25:00,11919.7999,2019-05-28T09:35:00,11919.7999,aligned,bullish,HH_HL,0.45,4.77,trend_aligned,buy,long_bias,trailed,11909.2,NIFTY,11940.999699999998,5m
3,2019-05-28T10:00:00,11919.8999,2019-05-28T10:15:00,11900.0,aligned,bullish,HH_HL,-0.4,-7.96,trend_aligned,buy,long_bias,stopped,11900.0,NIFTY,11959.699700000001,5m
24,2019-05-28T10:40:00,11921.3999,2019-05-28T12:40:00,11891.5,aligned,bullish,HH_HL,-0.4,-11.96,trend_aligned,buy,long_bias,stopped,11891.5,NIFTY,11981.199700000001,5m
16,2019-05-28T13:05:00,11910.6,2019-05-28T14:25:00,11879.7999,aligned,bullish,HH_HL,-0.4,-12.32,trend_aligned,buy,long_bias,stopped,11879.7999,NIFTY,11972.200200000001,5m
8,2019-05-28T14:50:00,11880.6,2019-05-29T09:15:00,11914.8999,aligned,bullish,HH_HL,1.324,20.79,trend_aligned,buy,long_bias,trailed,11864.8999,NIFTY,11912.0002,5m
60,2019-05-29T09:40:00,11911.8999,2019-05-29T14:40:00,11864.8999,aligned,bullish,HH_HL,-0.4,-18.8,trend_aligned,buy,long_bias,stopped,11864.8999,NIFTY,12005.8999,5m
9,2019-05-30T13:55:00,11951.5,2019-05-30T14:40:00,11954.7,aligned,bullish,HH_HL,0.515,10.19,trend_aligned,buy,long_bias,trailed,11931.7,NIFTY,11991.099999999999,5m
17,2019-05-30T15:05:00,11945.7999,2019-05-31T10:15:00,12024.2,aligned,bullish,HH_HL,1.67,42.92,trend_aligned,buy,long_bias,trailed,11920.1,NIFTY,11997.1997,5m
10,2019-05-31T10:50:00,12008.6,2019-05-31T11:40:00,12020.5,aligned,bullish,HH_HL,0.653,15.29,trend_aligned,buy,long_bias,trailed,11985.2,NIFTY,12055.4,5m
4,2019-06-03T13:15:00,12006.0,2019-06-03T13:35:00,12006.1,aligned,bullish,HH_HL,0.454,4.09,trend_aligned,buy,long_bias,trailed,11997.0,NIFTY,12024.0,5m
40,2019-06-04T09:15:00,12071.5,2019-06-04T12:35:00,12022.0,aligned,bullish,HH_HL,-0.4,-19.8,trend_aligned,buy,long_bias,stopped,12022.0,NIFTY,12170.5,5m
19,2019-06-04T13:25:00,12044.7999,2019-06-04T15:00:00,12018.3999,aligned,bullish,HH_HL,-0.4,-10.56,trend_aligned,buy,long_bias,stopped,12018.3999,NIFTY,12097.5999,5m
1,2019-06-04T15:25:00,12036.6,2019-06-06T09:15:00,12005.7999,aligned,bullish,HH_HL,-0.4,-12.32,trend_aligned,buy,long_bias,stopped,12005.7999,NIFTY,12098.200200000001,5m
14,2019-06-11T10:40:00,11937.2,2019-06-11T11:50:00,11953.2,aligned,bullish,HH_HL,0.645,21.21,trend_aligned,buy,long_bias,trailed,11904.2999,NIFTY,12003.000200000002,5m
5,2019-06-11T13:00:00,11955.7999,2019-06-11T13:25:00,11959.7999,aligned,bullish,HH_HL,0.569,7.68,trend_aligned,buy,long_bias,trailed,11942.2999,NIFTY,11982.7999,5m
10,2019-06-11T14:40:00,11977.7999,2019-06-12T09:15:00,11954.0,aligned,bullish,HH_HL,-0.4,-9.52,trend_aligned,buy,long_bias,stopped,11954.0,NIFTY,12025.3997,5m
1,2019-06-18T12:25:00,11708.2999,2019-06-18T12:30:00,11718.0,aligned,bearish,LH_LL,-0.4,-3.88,trend_aligned,sell,short_bias,stopped,11718.0,NIFTY,11688.8997,5m
10,2019-06-18T12:55:00,11715.5,2019-06-18T13:45:00,11696.8999,aligned,bearish,LH_LL,1.086,12.71,trend_aligned,sell,short_bias,trailed,11727.2,NIFTY,11692.099999999999,5m
11,2019-06-18T14:10:00,11705.2,2019-06-18T15:05:00,11687.7,aligned,bearish,LH_LL,0.768,16.9,trend_aligned,sell,short_bias,trailed,11727.2,NIFTY,11661.2,5m
56,2019-06-21T09:15:00,11787.3999,2019-06-21T13:55:00,11750.0,aligned,bullish,HH_HL,-0.4,-14.96,trend_aligned,buy,long_bias,stopped,11750.0,NIFTY,11862.199700000001,5m
5,2019-06-21T14:45:00,11747.5,2019-06-21T15:10:00,11722.7,aligned,bearish,LH_LL,0.688,28.64,trend_aligned,sell,short_bias,trailed,11789.1,NIFTY,11664.3,5m
11,2019-06-24T15:00:00,11700.2,2019-06-25T09:40:00,11674.2,aligned,bearish,LH_LL,0.83,22.73,trend_aligned,sell,short_bias,trailed,11727.6,NIFTY,11645.400000000001,5m
4,2019-06-25T10:05:00,11697.8999,2019-06-25T10:25:00,11695.8999,aligned,bearish,LH_LL,0.512,6.56,trend_aligned,sell,short_bias,trailed,11710.7,NIFTY,11672.2997,5m
8,2019-06-25T10:55:00,11696.3999,2019-06-25T11:35:00,11710.7,aligned,bearish,LH_LL,-0.4,-5.72,trend_aligned,sell,short_bias,stopped,11710.7,NIFTY,11667.7997,5m
2,2019-06-27T12:00:00,11886.2,2019-06-27T12:10:00,11879.1,aligned,bullish,HH_HL,-0.4,-2.84,trend_aligned,buy,long_bias,stopped,11879.1,NIFTY,11900.400000000001,5m
1,2019-06-27T13:40:00,11877.7999,2019-06-27T13:45:00,11864.3999,aligned,bullish,HH_HL,-0.4,-5.36,trend_aligned,buy,long_bias,stopped,11864.3999,NIFTY,11904.5999,5m
33,2019-07-01T11:45:00,11852.6,2019-07-01T14:30:00,11875.7,aligned,bullish,HH_HL,0.929,17.93,trend_aligned,buy,long_bias,trailed,11833.2999,NIFTY,11891.200200000001,5m
7,2019-07-03T09:15:00,11892.8999,2019-07-03T09:50:00,11911.1,aligned,bullish,HH_HL,0.967,13.63,trend_aligned,buy,long_bias,trailed,11878.7999,NIFTY,11921.099900000001,5m
8,2019-07-03T10:15:00,11901.3999,2019-07-03T10:55:00,11910.1,aligned,bullish,HH_HL,0.692,9.96,trend_aligned,buy,long_bias,trailed,11887.0,NIFTY,11930.199700000001,5m
3,2019-07-03T11:35:00,11906.7999,2019-07-03T11:50:00,11910.5,aligned,bullish,HH_HL,0.569,7.06,trend_aligned,buy,long_bias,trailed,11894.3999,NIFTY,11931.5999,5m
4,2019-07-03T12:15:00,11912.5,2019-07-03T12:35:00,11916.7999,aligned,bullish,HH_HL,0.648,5.64,trend_aligned,buy,long_bias,trailed,11903.7999,NIFTY,11929.9002,5m
3,2019-07-03T14:30:00,11934.8999,2019-07-03T14:45:00,11921.7999,aligned,bullish,HH_HL,-0.4,-5.24,trend_aligned,buy,long_bias,stopped,11921.7999,NIFTY,11961.099900000001,5m
15,2019-07-03T15:10:00,11918.2999,2019-07-04T10:10:00,11948.3999,aligned,bullish,HH_HL,1.217,19.1,trend_aligned,buy,long_bias,trailed,11902.6,NIFTY,11949.6997,5m
5,2019-07-04T11:05:00,11950.3999,2019-07-04T11:30:00,11939.8999,aligned,bullish,HH_HL,-0.4,-4.2,trend_aligned,buy,long_bias,stopped,11939.8999,NIFTY,11971.3999,5m
16,2019-07-04T12:05:00,11948.1,2019-07-04T13:25:00,11934.3999,aligned,bullish,HH_HL,-0.4,-5.48,trend_aligned,buy,long_bias,stopped,11934.3999,NIFTY,11975.5002,5m
10,2019-07-04T14:15:00,11946.7999,2019-07-04T15:05:00,11954.0,aligned,bullish,HH_HL,0.647,9.45,trend_aligned,buy,long_bias,trailed,11932.2,NIFTY,11975.999699999998,5m
5,2019-07-05T09:55:00,11962.3999,2019-07-05T10:20:00,11937.1,aligned,bullish,HH_HL,-0.4,-10.12,trend_aligned,buy,long_bias,stopped,11937.1,NIFTY,12012.9997,5m
7,2019-07-05T10:45:00,11938.2,2019-07-05T11:20:00,11943.5,aligned,bullish,HH_HL,0.627,7.52,trend_aligned,buy,long_bias,trailed,11926.2,NIFTY,11962.2,5m
4,2019-07-09T14:15:00,11548.0,2019-07-09T14:35:00,11547.0,aligned,bearish,LH_LL,0.475,7.65,trend_aligned,sell,short_bias,trailed,11564.1,NIFTY,11515.8,5m
2,2019-07-09T15:00:00,11547.7999,2019-07-09T15:10:00,11564.1,aligned,bearish,LH_LL,-0.4,-6.52,trend_aligned,sell,short_bias,stopped,11564.1,NIFTY,11515.1997,5m
3,2019-07-10T09:25:00,11555.0,2019-07-10T09:40:00,11578.2,aligned,bearish,LH_LL,-0.4,-9.28,trend_aligned,sell,short_bias,stopped,11578.2,NIFTY,11508.599999999999,5m
11,2019-07-10T10:05:00,11563.6,2019-07-10T11:00:00,11536.3999,aligned,bearish,LH_LL,0.812,24.43,trend_aligned,sell,short_bias,trailed,11593.7,NIFTY,11503.4,5m
9,2019-07-10T12:20:00,11515.2999,2019-07-10T13:05:00,11497.3999,aligned,bearish,LH_LL,0.751,17.87,trend_aligned,sell,short_bias,trailed,11539.1,NIFTY,11467.6997,5m
13,2019-07-10T13:40:00,11513.7999,2019-07-10T14:45:00,11503.0,aligned,bearish,LH_LL,0.673,13.05,trend_aligned,sell,short_bias,trailed,11533.2,NIFTY,11474.999699999998,5m
2,2019-07-10T15:20:00,11493.2999,2019-07-11T09:15:00,11520.2,aligned,bearish,LH_LL,-0.4,-10.76,trend_aligned,sell,short_bias,stopped,11520.2,NIFTY,11439.499699999998,5m
29,2019-07-11T09:40:00,11525.7999,2019-07-11T12:05:00,11565.0,aligned,bearish,LH_LL,-0.4,-15.68,trend_aligned,sell,short_bias,stopped,11565.0,NIFTY,11447.3997,5m
14,2019-07-19T12:45:00,11479.5,2019-07-19T13:55:00,11443.5,aligned,bearish,LH_LL,1.105,24.3,trend_aligned,sell,short_bias,trailed,11501.5,NIFTY,11435.5,5m
10,2019-07-19T14:35:00,11442.5,2019-07-19T15:25:00,11430.7,aligned,bearish,LH_LL,0.611,17.95,trend_aligned,sell,short_bias,trailed,11471.8999,NIFTY,11383.7002,5m
35,2019-07-22T10:15:00,11366.2999,2019-07-22T13:10:00,11321.1,aligned,bearish,LH_LL,0.689,52.1,trend_aligned,sell,short_bias,trailed,11441.8999,NIFTY,11215.0999,5m
3,2019-07-22T13:35:00,11320.1,2019-07-22T13:50:00,11340.7999,aligned,bearish,LH_LL,-0.4,-8.28,trend_aligned,sell,short_bias,stopped,11340.7999,NIFTY,11278.700200000001,5m
8,2019-07-22T14:15:00,11346.7,2019-07-22T14:55:00,11341.6,aligned,bearish,LH_LL,0.614,7.67,trend_aligned,sell,short_bias,trailed,11359.2,NIFTY,11321.7,5m
2,2019-07-22T15:20:00,11341.0,2019-07-23T09:15:00,11364.1,aligned,bearish,LH_LL,-0.4,-9.24,trend_aligned,sell,short_bias,stopped,11364.1,NIFTY,11294.8,5m
43,2019-07-23T09:45:00,11348.5,2019-07-23T13:20:00,11374.3999,aligned,bearish,LH_LL,-0.4,-10.36,trend_aligned,sell,short_bias,stopped,11374.3999,NIFTY,11296.7002,5m
3,2019-07-23T13:50:00,11373.7,2019-07-23T14:05:00,11387.2,aligned,bearish,LH_LL,-0.4,-5.4,trend_aligned,sell,short_bias,stopped,11387.2,NIFTY,11346.7,5m
31,2019-07-23T15:05:00,11340.3999,2019-07-24T11:25:00,11243.1,aligned,bearish,LH_LL,1.125,64.89,trend_aligned,sell,short_bias,trailed,11398.1,NIFTY,11224.9997,5m
16,2019-07-24T11:50:00,11246.2999,2019-07-24T13:10:00,11269.7,aligned,bearish,LH_LL,-0.4,-9.36,trend_aligned,sell,short_bias,stopped,11269.7,NIFTY,11199.499699999998,5m
6,2019-07-24T13:40:00,11279.6,2019-07-24T14:10:00,11297.6,aligned,bearish,LH_LL,-0.4,-7.2,trend_aligned,sell,short_bias,stopped,11297.6,NIFTY,11243.6,5m
8,2019-07-24T14:50:00,11262.8999,2019-07-25T09:15:00,11298.6,aligned,bearish,LH_LL,-0.4,-14.28,trend_aligned,sell,short_bias,stopped,11298.6,NIFTY,11191.4997,5m
22,2019-07-25T10:30:00,11301.8999,2019-07-25T12:20:00,11274.6,aligned,bearish,LH_LL,0.633,37.69,trend_aligned,sell,short_bias,trailed,11361.3999,NIFTY,11182.8999,5m
2,2019-07-25T13:35:00,11267.2999,2019-07-25T13:45:00,11288.3999,aligned,bearish,LH_LL,-0.4,-8.44,trend_aligned,sell,short_bias,stopped,11288.3999,NIFTY,11225.0999,5m
2,2019-07-25T14:10:00,11277.5,2019-07-25T14:20:00,11289.6,aligned,bearish,LH_LL,-0.4,-4.84,trend_aligned,sell,short_bias,stopped,11289.6,NIFTY,11253.3,5m
3,2019-07-25T14:45:00,11289.2999,2019-07-25T15:00:00,11284.7999,aligned,bearish,LH_LL,0.536,11.25,trend_aligned,sell,short_bias,trailed,11310.2999,NIFTY,11247.2999,5m
71,2019-07-26T09:35:00,11253.0,2019-07-29T09:15:00,11310.2999,aligned,bearish,LH_LL,-0.4,-22.92,trend_aligned,sell,short_bias,stopped,11310.2999,NIFTY,11138.4002,5m
31,2019-07-29T13:00:00,11188.5,2019-07-30T09:20:00,11237.2,aligned,bearish,LH_LL,-0.4,-19.48,trend_aligned,sell,short_bias,stopped,11237.2,NIFTY,11091.099999999999,5m
11,2019-07-30T10:05:00,11234.2999,2019-07-30T11:00:00,11219.2999,aligned,bearish,LH_LL,0.631,20.9,trend_aligned,sell,short_bias,trailed,11267.3999,NIFTY,11168.0999,5m
47,2019-07-30T11:55:00,11195.5,2019-07-31T09:35:00,11047.5,aligned,bearish,LH_LL,1.968,76.75,trend_aligned,sell,short_bias,trailed,11234.5,NIFTY,11117.5,5m
8,2019-07-31T11:00:00,11028.3999,2019-07-31T11:40:00,11072.8999,aligned,bearish,LH_LL,-0.4,-17.8,trend_aligned,sell,short_bias,stopped,11072.8999,NIFTY,10939.3999,5m
13,2019-07-31T12:05:00,11062.2999,2019-07-31T13:10:00,11096.1,aligned,bearish,LH_LL,-0.4,-13.52,trend_aligned,sell,short_bias,stopped,11096.1,NIFTY,10994.6997,5m
4,2019-07-31T13:35:00,11093.7,2019-07-31T13:55:00,11093.7,aligned,bearish,LH_LL,0.45,6.48,trend_aligned,sell,short_bias,trailed,11108.1,NIFTY,11064.900000000001,5m
3,2019-07-31T14:40:00,11121.2999,2019-07-31T14:55:00,11113.7,aligned,bearish,LH_LL,0.577,13.84,trend_aligned,sell,short_bias,trailed,11145.2999,NIFTY,11073.2999,5m
3,2019-07-31T15:20:00,11114.1,2019-08-01T09:20:00,11067.0,aligned,bearish,LH_LL,1.054,32.88,trend_aligned,sell,short_bias,trailed,11145.2999,NIFTY,11051.700200000001,5m
11,2019-08-01T12:20:00,10989.5,2019-08-01T13:15:00,10978.3999,aligned,bearish,LH_LL,0.586,19.16,trend_aligned,sell,short_bias,trailed,11022.2,NIFTY,10924.099999999999,5m
11,2019-08-01T14:05:00,10961.8999,2019-08-01T15:00:00,10933.1,aligned,bearish,LH_LL,0.768,27.81,trend_aligned,sell,short_bias,trailed,10998.1,NIFTY,10889.4997,5m
13,2019-08-02T10:50:00,10885.1,2019-08-02T11:55:00,10935.2999,aligned,bearish,LH_LL,-0.4,-20.08,trend_aligned,sell,short_bias,stopped,10935.2999,NIFTY,10784.700200000001,5m
10,2019-08-02T12:35:00,10929.1,2019-08-02T13:25:00,10920.6,aligned,bearish,LH_LL,0.555,17.98,trend_aligned,sell,short_bias,trailed,10961.5,NIFTY,10864.300000000001,5m
18,2019-08-02T14:50:00,10974.5,2019-08-05T10:05:00,10829.1,aligned,bearish,LH_LL,1.001,105.68,trend_aligned,sell,short_bias,trailed,11080.1,NIFTY,10763.3,5m
4,2019-08-05T11:00:00,10819.8999,2019-08-05T11:20:00,10817.7999,aligned,bearish,LH_LL,0.469,20.64,trend_aligned,sell,short_bias,trailed,10863.8999,NIFTY,10731.8999,5m
2,2019-08-05T11:45:00,10830.8999,2019-08-05T11:55:00,10854.1,aligned,bearish,LH_LL,-0.4,-9.28,trend_aligned,sell,short_bias,stopped,10854.1,NIFTY,10784.4997,5m
3,2019-08-05T12:20:00,10839.5,2019-08-05T12:35:00,10865.6,aligned,bearish,LH_LL,-0.4,-10.44,trend_aligned,sell,short_bias,stopped,10865.6,NIFTY,10787.3,5m
11,2019-08-05T13:00:00,10857.6,2019-08-05T13:55:00,10839.7,aligned,bearish,LH_LL,0.648,23.41,trend_aligned,sell,short_bias,trailed,10893.7,NIFTY,10785.4,5m
3,2019-08-05T14:20:00,10865.8999,2019-08-05T14:35:00,10859.2,aligned,bearish,LH_LL,0.546,15.19,trend_aligned,sell,short_bias,trailed,10893.7,NIFTY,10810.2997,5m
6,2019-08-05T15:00:00,10849.2999,2019-08-06T09:15:00,10878.6,aligned,bearish,LH_LL,-0.4,-11.72,trend_aligned,sell,short_bias,stopped,10878.6,NIFTY,10790.6997,5m
29,2019-08-06T10:15:00,10894.7,2019-08-06T12:40:00,10938.6,aligned,bearish,LH_LL,-0.4,-17.56,trend_aligned,sell,short_bias,stopped,10938.6,NIFTY,10806.900000000001,5m
25,2019-08-07T12:05:00,10929.6,2019-08-07T14:10:00,10915.3999,aligned,bearish,LH_LL,0.573,26.38,trend_aligned,sell,short_bias,trailed,10975.6,NIFTY,10837.6,5m
27,2019-08-08T11:15:00,10871.7,2019-08-08T13:30:00,10906.6,aligned,bearish,LH_LL,-0.4,-13.96,trend_aligned,sell,short_bias,stopped,10906.6,NIFTY,10801.900000000001,5m
3,2019-08-08T14:10:00,10900.2999,2019-08-08T14:25:00,10923.2,aligned,bearish,LH_LL,-0.4,-9.16,trend_aligned,sell,short_bias,stopped,10923.2,NIFTY,10854.499699999998,5m
1,2019-08-20T13:10:00,10998.0,2019-08-20T13:15:00,11018.6,aligned,bearish,LH_LL,-0.4,-8.24,trend_aligned,sell,short_bias,stopped,11018.6,NIFTY,10956.8,5m
53,2019-08-22T11:40:00,10842.2999,2019-08-23T09:50:00,10666.5,aligned,bearish,LH_LL,2.614,84.94,trend_aligned,sell,short_bias,trailed,10874.7999,NIFTY,10777.2999,5m
4,2019-08-23T10:15:00,10716.6,2019-08-23T10:35:00,10786.2,aligned,bearish,LH_LL,-0.4,-27.84,trend_aligned,sell,short_bias,stopped,10786.2,NIFTY,10577.4,5m
26,2019-08-23T11:00:00,10755.7,2019-08-23T13:10:00,10795.3999,aligned,bearish,LH_LL,-0.4,-15.88,trend_aligned,sell,short_bias,stopped,10795.3999,NIFTY,10676.300200000001,5m
17,2019-08-23T13:55:00,10837.1,2019-08-23T15:20:00,10835.1,aligned,bearish,LH_LL,0.481,12.23,trend_aligned,sell,short_bias,trailed,10862.5,NIFTY,10786.300000000001,5m
3,2019-08-29T12:40:00,10961.7,2019-08-29T12:55:00,10961.3999,aligned,bearish,LH_LL,0.458,6.6,trend_aligned,sell,short_bias,trailed,10976.1,NIFTY,10932.900000000001,5m
4,2019-08-29T13:25:00,10969.6,2019-08-29T13:45:00,10969.6,aligned,bearish,LH_LL,0.45,7.83,trend_aligned,sell,short_bias,trailed,10987.0,NIFTY,10934.800000000001,5m
5,2019-08-29T14:15:00,11001.6,2019-08-29T14:40:00,11001.6,aligned,bearish,LH_LL,0.45,8.73,trend_aligned,sell,short_bias,trailed,11021.0,NIFTY,10962.800000000001,5m
17,2019-08-30T12:20:00,10913.2999,2019-08-30T13:45:00,10954.0,aligned,bearish,LH_LL,-0.4,-16.28,trend_aligned,sell,short_bias,stopped,10954.0,NIFTY,10831.8997,5m
3,2019-08-30T14:30:00,10971.2,2019-08-30T14:45:00,10971.2,aligned,bearish,LH_LL,0.45,9.85,trend_aligned,sell,short_bias,trailed,10993.1,NIFTY,10927.400000000001,5m
